,exp,row,n,k,r,t,p_1,p_2,p_3,p_4,p_5,v_1,v_2,v_3,v_4,v_5,original_error,suzuki_error,error,v_suz_error
98,15,99,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.0005788954224939999,0.0012640933430010002,0.000611790545061,0.0012602423422233553
99,15,100,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.0005788954224939999,0.0012640933430010002,0.0008908792147709999,0.0017309735954713322
100,15,101,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.0005788954224939999,0.0012640933430010002,0.000983797924008,0.00183588217865041
101,15,102,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.0005788954224939999,0.0012640933430010002,0.000591265434962,0.0011775516053292236
102,15,103,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.0005788954224939999,0.0012640933430010002,0.0008767410602560001,0.0016843907336223066
103,15,104,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.0005788954224939999,0.0012640933430010002,0.0005655727681519999,0.001256652713580904
104,15,105,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.0005788954224939999,0.0012640933430010002,0.00119449220392,0.002128309832157201
105,15,106,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.0005788954224939999,0.0012640933430010002,0.0007902849014600001,0.0015748864924874006
106,15,107,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.0005788954224939999,0.0012640933430010002,0.00116703643818,0.0021367651055745804
107,15,108,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.0005788954224939999,0.0012640933430010002,0.0007649607027889999,0.0013074079774217072
108,15,109,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.0005788954224939999,0.0012640933430010002,0.00119694647941,0.002119721449618185
109,15,110,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.0005788954224939999,0.0012640933430010002,0.0008310356675499999,0.0015067740422385753
110,15,111,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.0005788954224939999,0.0012640933430010002,0.0006754226937929999,0.0012748634670900303
111,15,112,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.0005788954224939999,0.0012640933430010002,0.000813212222126,0.0014727943363573761
112,15,113,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.0005788954224939999,0.0012640933430010002,0.000831664673014,0.0015074669314189815
113,15,114,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.0005788954224939999,0.0012640933430010002,0.000648219901033,0.0013138450926999513
114,15,115,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.0005788954224939999,0.0012640933430010002,0.000732817884429,0.00139245872526967
115,15,116,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.0005788954224939999,0.0012640933430010002,0.0006671187427119999,0.001325351076186945
116,15,117,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.0005788954224939999,0.0012640933430010002,0.0008914966245880001,0.0015496853723569685
117,15,118,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.0005788954224939999,0.0012640933430010002,0.000571067511021,0.0012645441833974325
118,15,119,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.0005788954224939999,0.0012640933430010002,0.000590858963485,0.001244024298279538
119,15,120,5,2,100,10,0.413411006762941,0.41464293433519295,-0.6563134865849589,0.413682438969211,0.414572857520175,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.0005788954224939999,0.0012640933430010002,0.0009141661309330001,0.0017733698696874574
120,15,121,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.0006914029365650002,0.0015359722435000001,0.000712485087232,0.001330323387528409
121,15,122,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.0006914029365650002,0.0015359722435000001,0.000737419200813,0.0013095710366606828
122,15,123,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.0006914029365650002,0.0015359722435000001,0.0008536555871729999,0.0020382923241751925
123,15,124,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.9990841044966379,0.219647910521367,0.159237006964318,0.7608713011021461,0.85138532629344,0.0006914029365650002,0.0015359722435000001,0.000814226716772,0.0012640933429922281
124,15,125,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.546249156306116,-0.100683572622685,0.6027915688719189,-0.29350042748625,0.5026005440096201,0.0006914029365650002,0.0015359722435000001,0.0006914029365650002,0.0015359722434719841
125,15,126,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.990454069341024,-0.244450416361064,0.7955458787759091,0.42909686644376294,0.926566143656515,0.0006914029365650002,0.0015359722435000001,0.000666298379985,0.0016526556537151892
126,15,127,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.08680268277826499,0.9132962777942599,-0.7319367414760491,-0.328949316263272,-0.547092014721715,0.0006914029365650002,0.0015359722435000001,0.000657473996943,0.0017035836136133665
127,15,128,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.7969527881951409,-0.20411592444163895,-0.640705294580916,0.544002121401565,0.624880749612272,0.0006914029365650002,0.0015359722435000001,0.0007300295185580001,0.0016187542698847361
128,15,129,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.6097457122035289,0.054466449135235996,-0.614493869181495,0.26393929826331997,0.803192227352991,0.0006914029365650002,0.0015359722435000001,0.000673097220008,0.0012602423422233553
129,15,130,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.143391295089173,0.9314269581691441,-0.44321470753430203,0.280360807268611,-0.48910346055524795,0.0006914029365650002,0.0015359722435000001,0.000667307046896,0.0017309735954713322
130,15,131,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.029020003077867,-0.415211436180265,0.9060357844471439,-0.737946442450304,-0.59406177308319,0.0006914029365650002,0.0015359722435000001,0.0008549416349570001,0.00183588217865041
131,15,132,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.32903165430982395,0.438659911147265,0.023996515473117,-0.164971104824635,0.21285257205184802,0.0006914029365650002,0.0015359722435000001,0.000810405200604,0.0011775516053292236
132,15,133,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.932683531588811,0.210337173751285,0.08075618136681,0.546788577158553,0.706532080400959,0.0006914029365650002,0.0015359722435000001,0.0006930472261919999,0.0016843907336223066
133,15,134,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.09779590701922199,0.6771475910702089,0.10793346269983199,0.31995019735873403,-0.14424244289484198,0.0006914029365650002,0.0015359722435000001,0.0007835323261919999,0.001256652713580904
134,15,135,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.397932370303915,0.744903041479516,-0.618593810031835,0.9644931611512841,0.772321347717434,0.0006914029365650002,0.0015359722435000001,0.000985109240155,0.002128309832157201
135,15,136,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.9426348641298841,-0.0037674492744359995,-0.026144726113405,0.31151238904345696,-0.23846731517363298,0.0006914029365650002,0.0015359722435000001,0.000675064094507,0.0015748864924874006
136,15,137,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.7792433087145899,-0.634439944143254,0.288266005962503,-0.8352754998489978,0.6970477297542359,0.0006914029365650002,0.0015359722435000001,0.0008884402153360001,0.0021367651055745804
137,15,138,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.34762965328911,-0.5496260650517271,-0.10859599898493301,0.15932001686603,0.10773479349605199,0.0006914029365650002,0.0015359722435000001,0.0008484164052879999,0.0013074079774217072
138,15,139,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.844181066274578,0.5369412745423819,-0.8599370336530441,0.305900950477507,0.307307983465393,0.0006914029365650002,0.0015359722435000001,0.000930677691773,0.002119721449618185
139,15,140,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.9042640046260499,0.533459801972326,0.415211652608789,0.569854372216116,-0.374962547897989,0.0006914029365650002,0.0015359722435000001,0.000682947467321,0.0015067740422385753
140,15,141,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.999051849623006,-0.38270508552766097,-0.630254148303522,-0.8555475726657741,-0.8066554183749491,0.0006914029365650002,0.0015359722435000001,0.000901657135764,0.0012748634670900303
141,15,142,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.428956264276091,0.518990654171372,-0.547659749729947,-0.61168691851822,-0.9706427775684549,0.0006914029365650002,0.0015359722435000001,0.000627022574115,0.0014727943363573761
142,15,143,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.7138375868617991,-0.89561061944838,0.7837199813945921,0.08136905101121601,-0.11718969147978801,0.0006914029365650002,0.0015359722435000001,0.000641501256174,0.0015074669314189815
143,15,144,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.603800031154597,0.550105940302207,-0.227117637636759,-0.176569439986245,-0.366784136980409,0.0006914029365650002,0.0015359722435000001,0.000747891410491,0.0013138450926999513
144,15,145,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.8060005073705071,-0.6661853372842409,-0.42502530987427006,0.807278013050725,-0.07437962025411701,0.0006914029365650002,0.0015359722435000001,0.00062354043261,0.00139245872526967
145,15,146,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.661367279794385,-0.42197654755254105,-0.387778521482807,0.276500423122041,0.546495634937345,0.0006914029365650002,0.0015359722435000001,0.000644201375781,0.001325351076186945
146,15,147,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.9841367855768679,-0.9650485460071669,-0.846669503278965,0.7322006869326719,0.207149266092126,0.0006914029365650002,0.0015359722435000001,0.0007137781610979999,0.0015496853723569685
147,15,148,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.7297072757774871,0.447839255393184,0.490581639140507,-0.29706902302901,0.12372533925097899,0.0006914029365650002,0.0015359722435000001,0.0007497549398820001,0.0012645441833974325
148,15,149,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,-0.6079946789875109,-0.06423701943454499,0.48655339694384003,0.603396998069534,0.208584538461168,0.0006914029365650002,0.0015359722435000001,0.0007027164148139999,0.001244024298279538
149,15,150,5,2,100,10,0.41199022421231896,0.415012921506992,-0.655894099045467,0.41794585641694104,0.41093953543816797,0.832047234333674,-0.341285605018889,0.543920354933582,0.476415729153106,-0.23428940593775,0.0006914029365650002,0.0015359722435000001,0.0007845631279110001,0.0017733698696874574
150,15,151,5,2,100,10,0.412018295581775,0.41452175417850107,-0.6564160443361329,0.414769155344356,0.41509835515644106,-0.10697142702071599,0.529058605311209,0.5043258788245539,-0.34826462467060304,-0.950258369325947,0.000643533224125,0.001652655653707,0.000746550505284,0.001330323387528409
151,15,152,5,2,100,10,0.412018295581775,0.41452175417850107,-0.6564160443361329,0.414769155344356,0.41509835515644106,0.09640984945486199,0.16554078304766,-0.7392959233634109,-0.329631476009917,-0.471443856758978,0.000643533224125,0.001652655653707,0.0007038496252299999,0.0013095710366606828
152,15,153,5,2,100,10,0.412018295581775,0.41452175417850107,-0.6564160443361329,0.414769155344356,0.41509835515644106,-0.141482629457203,0.49927993735163895,-0.845004439908944,0.562920582689051,-0.616606646912017,0.000643533224125,0.001652655653707,0.000845583310602,0.0020382923241751925
